	key	final_y_pred	model_correct	fold	mouse_id	diet	vendor	high_fiber	chow_highFiber	bloom_status	model
110	False	False	1	f1	14	0	1	0	0	1	grad_boost
111	True	True	1	f1	15	0	1	0	0	1	grad_boost
112	False	False	1	f1	16	1	0	1	1	0	grad_boost
113	True	True	1	f1	17	0	0	0	0	1	grad_boost
114	False	False	1	f1	18	1	0	1	1	0	grad_boost
115	True	True	1	f1	19	0	0	0	0	1	grad_boost
116	True	True	1	f2	20	2	0	0	1	0	grad_boost
117	True	True	1	f2	21	1	0	1	1	0	grad_boost
118	False	False	1	f2	22	2	0	0	1	0	grad_boost
119	False	False	1	f2	23	3	1	0	0	1	grad_boost
120	False	False	1	f2	24	0	1	0	0	1	grad_boost
121	True	False	0	f2	25	3	0	0	0	1	grad_boost
122	True	True	1	f2	26	1	1	1	1	1	grad_boost
123	True	True	1	f2	27	2	1	0	1	0	grad_boost
124	True	True	1	f2	28	2	1	0	1	1	grad_boost
125	False	False	1	f2	29	4	1	1	1	0	grad_boost
126	True	True	1	f3	30	0	1	0	0	1	grad_boost
127	False	False	1	f3	31	4	0	1	1	0	grad_boost
128	True	True	1	f3	32	3	1	0	0	1	grad_boost
129	True	True	1	f3	33	1	1	1	1	0	grad_boost
130	False	False	1	f3	34	4	0	1	1	0	grad_boost
131	True	True	1	f3	35	0	0	0	0	1	grad_boost
132	True	True	1	f3	36	4	1	1	1	1	grad_boost
133	True	True	1	f3	37	1	1	1	1	0	grad_boost
134	False	False	1	f3	38	2	1	0	1	1	grad_boost
135	True	True	1	f4	39	3	1	0	0	1	grad_boost
136	False	True	0	f4	40	2	0	0	1	0	grad_boost
137	False	False	1	f4	41	3	1	0	0	1	grad_boost
138	True	True	1	f4	42	3	0	0	0	1	grad_boost
139	False	False	1	f4	43	4	1	1	1	0	grad_boost
140	True	True	1	f4	44	0	1	0	0	1	grad_boost
141	True	True	1	f4	45	1	1	1	1	0	grad_boost
142	False	False	1	f4	46	1	0	1	1	0	grad_boost
143	True	True	1	f4	47	2	0	0	1	0	grad_boost
144	True	True	1	f0	0	4	1	1	1	0	random_forest
145	True	True	1	f0	1	2	0	0	1	1	random_forest
146	True	True	1	f0	2	1	1	1	1	1	random_forest
147	False	False	1	f0	3	3	0	0	0	1	random_forest
148	False	False	1	f0	4	3	0	0	0	1	random_forest
149	True	False	0	f0	5	4	0	1	1	0	random_forest
150	False	True	0	f0	6	0	0	0	0	1	random_forest
151	True	True	1	f0	7	2	1	0	1	0	random_forest
152	True	True	1	f0	8	2	1	0	1	0	random_forest
153	True	True	1	f0	9	4	1	1	1	0	random_forest
154	False	False	1	f1	10	1	0	1	1	0	random_forest
155	True	True	1	f1	11	0	0	0	0	1	random_forest
156	False	False	1	f1	12	4	0	1	1	0	random_forest
157	False	False	1	f1	13	3	1	0	0	1	random_forest
158	False	False	1	f1	14	0	1	0	0	1	random_forest
159	True	True	1	f1	15	0	1	0	0	1	random_forest
160	False	False	1	f1	16	1	0	1	1	0	random_forest
161	True	True	1	f1	17	0	0	0	0	1	random_forest
162	False	False	1	f1	18	1	0	1	1	0	random_forest
163	True	True	1	f1	19	0	0	0	0	1	random_forest
164	True	True	1	f2	20	2	0	0	1	0	random_forest
165	True	True	1	f2	21	1	0	1	1	0	random_forest
166	False	False	1	f2	22	2	0	0	1	0	random_forest
167	False	False	1	f2	23	3	1	0	0	1	random_forest
168	False	False	1	f2	24	0	1	0	0	1	random_forest
169	True	True	1	f2	25	3	0	0	0	1	random_forest
170	True	True	1	f2	26	1	1	1	1	1	random_forest
171	True	True	1	f2	27	2	1	0	1	0	random_forest
172	True	True	1	f2	28	2	1	0	1	1	random_forest
173	False	False	1	f2	29	4	1	1	1	0	random_forest
174	True	True	1	f3	30	0	1	0	0	1	random_forest
175	False	False	1	f3	31	4	0	1	1	0	random_forest
176	True	True	1	f3	32	3	1	0	0	1	random_forest
177	True	True	1	f3	33	1	1	1	1	0	random_forest
178	False	False	1	f3	34	4	0	1	1	0	random_forest
179	True	True	1	f3	35	0	0	0	0	1	random_forest
180	True	True	1	f3	36	4	1	1	1	1	random_forest
181	True	True	1	f3	37	1	1	1	1	0	random_forest
182	False	False	1	f3	38	2	1	0	1	1	random_forest
183	True	True	1	f4	39	3	1	0	0	1	random_forest
184	False	True	0	f4	40	2	0	0	1	0	random_forest
185	False	False	1	f4	41	3	1	0	0	1	random_forest
186	True	True	1	f4	42	3	0	0	0	1	random_forest
187	False	False	1	f4	43	4	1	1	1	0	random_forest
188	True	True	1	f4	44	0	1	0	0	1	random_forest
189	True	True	1	f4	45	1	1	1	1	0	random_forest
190	False	False	1	f4	46	1	0	1	1	0	random_forest
191	True	False	0	f4	47	2	0	0	1	0	random_forest
