	key	final_y_pred	model_correct	fold	mouse_id	Unnamed: 0	diet	vendor	high_fiber	chow_highFiber	bloom_status	model
103	True	True	1	f0	3	10	2	1	0	0	1	random_forest
104	False	False	1	f0	4	2	0	1	0	1	0	random_forest
105	False	False	1	f0	5	29	0	0	0	1	0	random_forest
106	True	True	1	f0	6	25	0	0	0	1	1	random_forest
107	False	False	1	f0	7	40	3	0	1	1	0	random_forest
108	True	True	1	f0	8	13	2	1	0	0	1	random_forest
109	True	True	1	f0	9	39	2	0	0	0	1	random_forest
110	False	True	0	f1	10	26	0	0	0	1	0	random_forest
111	False	False	1	f1	11	16	3	1	1	1	0	random_forest
112	False	False	1	f1	12	34	1	0	1	1	0	random_forest
113	False	False	1	f1	13	0	0	1	0	1	0	random_forest
114	False	False	1	f1	14	4	0	1	0	1	0	random_forest
115	True	True	1	f1	15	38	2	0	0	0	1	random_forest
116	True	True	1	f1	16	32	1	0	1	1	1	random_forest
117	True	True	1	f1	17	23	4	1	0	0	1	random_forest
118	False	True	0	f1	18	41	3	0	1	1	0	random_forest
119	False	False	1	f1	19	6	1	1	1	1	0	random_forest
120	True	True	1	f2	20	24	4	1	0	0	1	random_forest
121	False	False	1	f2	21	15	3	1	1	1	0	random_forest
122	False	True	0	f2	22	30	1	0	1	1	0	random_forest
123	True	False	0	f2	23	3	0	1	0	1	1	random_forest
124	True	True	1	f2	24	28	0	0	0	1	1	random_forest
125	False	True	0	f2	25	27	0	0	0	1	0	random_forest
126	True	True	1	f2	26	44	3	0	1	1	1	random_forest
127	False	False	1	f2	27	43	3	0	1	1	0	random_forest
128	True	True	1	f2	28	35	2	0	0	0	1	random_forest
129	True	True	1	f2	29	36	2	0	0	0	1	random_forest
130	False	False	1	f3	30	9	1	1	1	1	0	random_forest
131	True	True	1	f3	31	48	4	0	0	0	1	random_forest
132	True	True	1	f3	32	12	2	1	0	0	1	random_forest
133	False	False	1	f3	33	8	1	1	1	1	0	random_forest
134	True	True	1	f3	34	11	2	1	0	0	1	random_forest
135	True	True	1	f3	35	31	1	0	1	1	1	random_forest
136	True	True	1	f3	36	37	2	0	0	0	1	random_forest
137	True	True	1	f3	37	47	4	0	0	0	1	random_forest
138	True	True	1	f3	38	20	4	1	0	0	1	random_forest
139	False	False	1	f3	39	19	3	1	1	1	0	random_forest
140	True	True	1	f4	40	45	4	0	0	0	1	random_forest
141	False	False	1	f4	41	1	0	1	0	1	0	random_forest
142	False	False	1	f4	42	17	3	1	1	1	0	random_forest
143	True	True	1	f4	43	14	2	1	0	0	1	random_forest
144	False	False	1	f4	44	18	3	1	1	1	0	random_forest
145	False	False	1	f4	45	42	3	0	1	1	0	random_forest
146	True	True	1	f4	46	46	4	0	0	0	1	random_forest
147	False	False	1	f4	47	7	1	1	1	1	0	random_forest
148	True	True	1	f4	48	21	4	1	0	0	1	random_forest
149	True	True	1	f4	49	49	4	0	0	0	1	random_forest
150	False	False	1	f0	0	33	1	0	1	1	0	ridge_class
151	False	False	1	f0	1	5	1	1	1	1	0	ridge_class
152	True	True	1	f0	2	22	4	1	0	0	1	ridge_class
153	True	True	1	f0	3	10	2	1	0	0	1	ridge_class
154	False	False	1	f0	4	2	0	1	0	1	0	ridge_class
155	False	False	1	f0	5	29	0	0	0	1	0	ridge_class
156	True	True	1	f0	6	25	0	0	0	1	1	ridge_class
157	False	False	1	f0	7	40	3	0	1	1	0	ridge_class
