mouse_id	 f__AKAU3644	 f__Acholeplasmataceae	 f__Akkermansiaceae	 f__Alicyclobacillaceae	 f__Anaerofustaceae	 f__Anaerovoracaceae	 f__Atopobiaceae	 f__Bacillaceae	 f__Bacteroidaceae	 f__Beggiatoaceae	 f__Bifidobacteriaceae	 f__Butyricicoccaceae	 f__Christensenellaceae	 f__Clostridia_UCG-014	 f__Clostridia_vadinBB60_group	 f__Clostridiaceae	 f__Deferribacteraceae	 f__Desulfovibrionaceae	 f__Eggerthellaceae	 f__Enterobacteriaceae	 f__Enterococcaceae	 f__Erysipelatoclostridiaceae	 f__Erysipelotrichaceae	 f__Gastranaerophilales	 f__Hungateiclostridiaceae	 f__Lachnospiraceae	 f__Lactobacillaceae	 f__Marinifilaceae	 f__Monoglobaceae	 f__Moorellaceae	 f__Moraxellaceae	 f__Morganellaceae	 f__Muribaculaceae	 f__Oscillospiraceae	 f__Oscillospirales	 f__Peptococcaceae	 f__Peptostreptococcaceae	 f__Prevotellaceae	 f__RF39	 f__Rikenellaceae	 f__Ruminococcaceae	 f__Saccharimonadaceae	 f__Sphingomonadaceae	 f__Spirosomaceae	 f__Streptococcaceae	 f__Sutterellaceae	 f__Tannerellaceae	 f__UCG-010	 f__Weeksellaceae	 f__Xanthomonadaceae	 f__[Eubacterium]_coprostanoligenes_group	 f__uncultured
0.0	0.0	0.0	3.909421706312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.907722696443733e-06	0.0	0.0	0.0	0.0	0.0	0.033933446272182616	0.0	0.0022227251887575314	0.0	0.0	7.434397968145434e-06	0.0013614291925020741	0.0	0.0	0.0	4.009663288525346e-05	0.1469441353662326	0.0	0.0	0.0	0.0	0.007893308587982742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07285357712086128	0.0	0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011086555801108634	0.0204581287520458	0.0	0.0024568175370877844	0.0	0.0	3.340723831066815e-07	0.00020666460002065928	0.0	0.0	0.0	0.0	0.0678843211567884	3.1817863639545426e-06	0.0	0.0	0.0	0.00016428407144498573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13090469095309049	0.0	0.0	0.0	0.0	0.0
2.0	0.0	0.0004337869601622	0.039122539772211404	0.0	0.0	0.0002791032379338278	0.0001210568260917	0.0	0.0001198699944634294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006792633019594333	0.014652919991526016	0.002246036469810007	0.0005203319717980052	0.0	0.0	6.317962044730623e-05	0.00043079790272784816	0.0	0.0	0.0	0.0	0.1065300069607675	0.0	0.0	0.0	0.0	0.005820815721246471	0.0	0.0	0.0	5.571023091288209e-05	0.0	0.0	0.0	0.0	0.0	0.034380138610065857	0.0	0.0	0.0	0.0	0.0
3.0	0.0	0.0	0.0002313606256974	0.0	0.0	0.0	0.0	0.0	0.034328328548949745	0.0	0.0	0.0	0.0	0.0	4.493955456399273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0026441214365418	0.007355694601818879	0.0001177277520141625	0.0	6.680397277069803e-06	0.0029001596623393555	0.0	0.0	0.0	0.0	0.0	1.5123130199447727e-05	0.0	0.0	0.0	0.008648968017537772	0.0	8.739069608686935e-07	2.866414831649e-05	2.23079192655e-05	0.0	0.0	0.0	0.005319929431596734	0.019085545420731667	0.0032308590031018603	0.0	0.0	0.0	0.0	0.0
4.0	0.0	0.0	4.701551511998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21921234007222382	0.027185637927182617	0.0	0.0006291549895676052	0.0	0.0	0.0	0.0013752686534704518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017994509616744946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.001980653613333e-05	0.0002767579968056	0.00054417957926114	0.0	0.0	0.0	0.0	0.0
5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037385981757081126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07599215874539926	0.003878953965967867	0.0	0.005629848144124111	0.0	0.0	0.0	0.00021929434635467037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3340267776166666e-05	0.0	3.400544087052e-05	0.0	0.0	0.0	0.0	0.0
6.0	0.0	0.0	0.00661079329519542	0.0	0.0	0.00036393256079618333	0.0	0.0	4.2946330030188235e-05	0.0	0.0	0.0	0.0	0.0	1.6951186684762712e-06	0.0	0.0	0.0	0.0	0.0	0.027801669533677367	0.005574240337411914	0.0015622927382864843	0.0	0.0	4.024981884240335e-05	0.007198641614771548	0.0	0.0	0.0	0.0	0.0488008561027323	0.0	0.0	0.0	0.0	0.005663536767269215	2.4002880345641476e-05	0.0	0.0	6.269409045503134e-05	0.0	0.0	0.0	0.0	0.0	0.05959515141817018	0.0	0.0	0.0	0.0	0.0
7.0	0.0	0.0	3.0003000300030004e-06	0.0	0.0	0.0	0.0	0.0	8.236117729417647e-06	0.0	6.000600060006001e-05	0.0	0.0	0.0	8.475423813567797e-07	0.0	0.0	0.0	0.0	0.0	0.013669700303363667	0.0	0.004364120622588568	0.0	0.0	5.345746155906459e-07	0.00011408548262233332	0.0	0.0	0.0	0.0	0.0826282628262826	2.9548409386386363e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.478059746273135e-07	0.0	0.0	0.0	0.0	0.0	0.1332093209320932	0.0	0.0	0.0	0.0	0.0
8.0	0.0	0.0	0.0003630036300363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04027873612069453	9.285807143785714e-06	0.0006131640263771053	0.0	0.0	0.0	0.005196348259778893	0.0	0.0	0.0	0.0	0.1242712427124271	0.0	0.0	0.0	0.0	0.0018643043573292855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06820468204682047	0.0	0.0	0.0	0.0	0.0
9.0	0.0	0.0	9.002430656277195e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015854280655777032	0.015324137517129617	0.0	0.005912649046821584	0.0	0.0	1.269830604820089e-05	0.0005916412246121223	0.0	0.0	0.0	0.0	0.05368949616396425	0.0	0.0	0.0	0.0	0.0011345920541403142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12221299750932753	0.0	0.0	0.0	0.0	0.0
